producto_id;pais_edicion_id;issn;eissn;pagina_inicial;pagina_final;revista;volumen;numero;tomo;doi;editorial;revista_sjr
313772;1;2525-1627;;;;FOLIA HISTORIA DEL NORDESTE;;35;;10.30972/fhn.0352997;IIGHI - IH- CONICET/UNNE;NO INDEXADO
316104;82;0026-1386;;22;48;METROECONOMICA;71;1;;10.1111/meca.12265;WILEY-BLACKWELL;Q1
316785;1;0325-187X;;1;24;METEOROLÓGICA;45;1;;;CENTRO ARGENTINO DE METEORÓLOGOS;Q4
317843;7;;;1;32;SECUENCIA. REVISTA DE HISTORIA Y CIENCIAS SOCIALES;;106;;10.18234/secuencia.v0i106.1554;INSTITUTO MORA;NO INDEXADO
318059;1;1668-7027;;;;INTERDISCIPLINARIA;37;1;;10.16888/interd.2020.37.1.4;"CENTRO INTERAMERICANO DE INVESTIGACIONES PSICOLÓGICAS Y CIENCIAS AFINES; CENTRO ARGENTINO DE INFORMACIÓN CIENTÍFICA Y TECNOLÓGICA";Q3
318423;1;2250-4559;;134;159;SUPLEMENTO CIENCIA DOCENCIA Y TECNOLOGÍA;10;10;;;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ENTRE RÍOS;NO INDEXADO
319937;5;0252-0257;;109;130;REVISTA DE LA CEPAL;;130;;;CEPAL;NO INDEXADO
321078;1;1669-2314;;412;425;REVISTA DE INVESTIGACIONES AGROPECUARIAS;45;3;;;INTA EDICIONES;Q4
321471;5;;;87;93;REVISTA AUS ARQUITECTURA URBANISMO SUSTENTABILIDAD;;28;;;UNIVERSIDAD AUSTRAL;NO INDEXADO
321721;5;0716-1530;;115;136;BOLETIN DEL MUSEO  CHILENO DE ARTE PRECOLOMBINO;24;1;;10.4067/S0718-68942020000100115;MUSEO CHILENO DE ARTE PRECOLOMBINO;Q1
322086;10;1132-0214;;103;125;LINGUISTICA (MADRID);36;1;;10.5935/2079 312X.20200006;ASOCIACIÓN DE LINGÜÍSTICA Y FILOLOGÍA DE LA AMÉRICA LATINA;Q4
322260;521;1658-077X;;185;191;JOURNAL OF THE SAUDI SOCIETY OF AGRICULTURAL SCIENCES;;;;10.1016/j.jssas.2018.09.003;KING SAUD UNIVERSITY;Q1
323116;1;1667-622X;;177;190;CUADERNO DE FEDERALISMO;XXXI;;;;INSTITUTO DE FEDERALISMO - ACADEMIA NACIONAL DE DERECHO DE CÓRDOBA;NO INDEXADO
323302;82;0021-8839;;648;657;JOURNAL OF APICULTURAL RESEARCH;59;4;;10.1080/00218839.2019.1681116;INT BEE RESEARCH ASSOC;Q2
323900;21;0360-3199;;10391;10397;INTERNATIONAL JOURNAL OF HYDROGEN ENERGY;45;17;;10.1016/j.ijhydene.2018.10.203;PERGAMON-ELSEVIER SCIENCE LTD;Q1
323966;1;1668-0227;;19;29;CUADERNOS DEL CENTRO DE ESTUDIOS DE DISEÑO Y COMUNICACIÓN;;81;;;UNIVERSIDAD DE PALERMO;NO INDEXADO
323997;1;;;52;75;POLIFONÍAS. REVISTA DE EDUCACIÓN;8;16;;;DEPARTAMENTO DE EDUCACIÓN. UNIVERSIDAD NACIONAL DE LUJÁN;NO INDEXADO
324201;5;0718-5049;;;;IZQUIERDAS;;;;;IZQUIERDAS;Q1
324236;1;;;61;71;REV. FCA UNCUYO;52;1;;;UNCUYO;NO INDEXADO
324349;21;1349-0222;;73;74;JOURNAL OF ECHOCARDIOGRAPHY;18;1;;10.1007/s12574-018-0413-5;WILEY-BLACKWELL PUBLISHING, INC;Q3
324524;39;2468-8231;;1;12;MOLECULAR CATALYSIS;481;;;10.1016/j.mcat.2018.11.007;ELSEVIER B.V.;Q1
324734;39;2468-8231;;1;13;MOLECULAR CATALYSIS;481;;;10.1016/j.mcat.2018.10.012;ELSEVIER B.V.;Q1
324827;21;1548-7083;;1;22;A CONTRACORRIENTE: UNA REVISTA DE ESTUDIOS LATINOAMERICANOS;17;3;;;DEPARTMENT OF FOREING LANGUAGES AND LITERATURES, NORTH CAROLINA STATE UNIVERSITY;NO INDEXADO
325028;35;0214-0314;;53;64;CUADERNOS DE TRABAJO SOCIAL;1;33;;10.5209/cuts.61551;UNIVERSIDAD COMPLUTENSE DE MADRID;NO INDEXADO
358181;82;0091-4037;;201;2010;INTERNATIONAL JOURNAL OF POLYMERIC MATERIALS;69;;;10.1080/00914037.2018.1552864;TAYLOR & FRANCIS AS;Q2
359071;31;0179-5376;;549;559;DISCRETE AND COMPUTATIONAL GEOMETRY;63;;;;SPRINGER;Q2
359285;39;1381-1169;;;;JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL;481;;;10.1016/j.mcat.2018.10.018;ELSEVIER SCIENCE BV;NO INDEXADO
359685;16;0257-4306;;67;79;REVISTA DE INVESTIGACIÓN OPERACIONAL;41;1;;;EDITORIAL UNIVERSIDAD DE LA HABANA;Q4
359895;9;2304-0335;;113;130;APUNTES UNIVERSITARIOS;10;3;;10.17162/au.v10i3.464;UNIVERSIDAD PERUANA UNIÓN;NO INDEXADO
359919;1;2362-6097;;;;A&P CONTINUIDAD;5;9;;;FAPD UNR;NO INDEXADO
360378;5;1068-2341;;;;ARCHIVOS ANALÍTICOS POLÍTICAS EDUCATIVAS;28;;;10.14507/epaa.28.4147;DOSSIER;Q2
361224;21;0304-4092;;69;73;DIALECTICAL ANTHROPOLOGY;44;;;10.1007/s10624-018-9514-9;SPRINGER;Q1
361229;37;0014-0481;;145;160;ESPACES ET SOCIÉTÉS;179;;;;ÉRÈS- CNRS-CNL-FONDATION MAISON DES SCIENCES DE L'HOMME	;NO INDEXADO
361395;5;0718-7092;;125;143;ANDEAN GEOLOGY;47;;;10.5027/andgeo%x;SERVICIO NACIONAL GEOLOGIA MINERVA;Q1
361522;35;0213-8409;;499;510;LIMNETICA;39;1;;10.23818/limn.39.32;ASOC ESPAN LIMNOL-MISLATA;Q3
361756;1;0325-187X;;46;70;METEOROLÓGICA;45;1;;;CENTRO ARGENTINO DE METEORÓLOGOS;Q4
362031;1;0328-1051;;69;85;AMBIENTAL;;13/4;;;LABORDE EDITOT;NO INDEXADO
363001;10;1688-7026;;50;70;PSICOLOGÍA, CONOCIMIENTO Y SOCIEDAD;10;3;;10.26864/pcs.v10.n3.3.;UNIVERSIDAD DE LA REPÚBLICA;NO INDEXADO
363122;35;0034-8341;;63;99;REVISTA DE INDIAS;80;278;;;CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS;Q2
365346;1;1668-7027;;159;173;INTERDISCIPLINARIA;37;2;;;CIIPME CONICET;Q3
365980;82;1672-9609;;545;557;INSECT SCIENCE;27;3;;10.1111/1744-7917.12658;WILEY-BLACKWELL PUBLISHING, INC;Q1
366101;9;0120-1700;;175;188;APUNTES UNIVERSITARIOS;10;4;;10.17162/au.v10i4.502;UNIVERSIDAD PERUANA UNIÓN (UPEU);NO INDEXADO
366331;1;1668-0227;;31;48;CUADERNOS DEL CENTRO DE ESTUDIOS DE DISEÑO Y COMUNICACIÓN;81;;;;UNIVERSIDAD DE PALERMO;NO INDEXADO
366332;1;1668-0227;;33;45;CUADERNOS DEL CENTRO DE ESTUDIOS DE DISEÑO Y COMUNICACIÓN;82;;;;UNIVERSIDAD DE PALERMO;NO INDEXADO
367551;82;1755-0203;;249;268;REVIEW OF SYMBOLIC LOGIC;13;;;10.1017/S1755020318000485;CAMBRIDGE UNIV PRESS;Q1
367552;39;0022-3611;;93;120;JOURNAL OF PHILOSOPHICAL LOGIC;49;1;;10.1007/s10992-019-09513-z;SPRINGER;Q1
367583;3;0370-6583;;1;14;RODRIGUESIA;71;;;;JARDIM BOTANICO RIO DE JANEIRO;Q2
367839;82;0031-9104;;337;348;PHYSICS AND CHEMISTRY OF LIQUIDS;58;3;;10.1080/00319104.2019.1594224;TAYLOR & FRANCIS LTD;Q2
367937;3;0370-6583;;1;4;RODRIGUESIA;71;;;10.1590/2175-7860202071033;JARDIN BOTANICO DE RIO DE JANEIRO;Q2
368167;82;0142-7164;;285;297;APPLIED PSYCHOLINGUISTICS;41;2;;10.1017/S0142716419000523;CAMBRIDGE UNIVERSITY PRESS;Q1
368588;39;2468-8231;;1;9;MOLECULAR CATALYSIS;481;1101;;10.1016/j.mcat.2018.09.009;ELSEVIER;Q1
368973;524;0165-0114;;57;78;INTERNATIONAL JOURNAL ON FUZZY SETS AND SYSTEMS;382;;;10.1016/j.fss.2019.03.015;ELSEVIER;Q1
370208;3;0001-3765;;1;12;ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS.;92;1;;10.1590/0001-3765202020181136;ACAD BRASILEIRA DE CIENCIAS;Q1
370340;1;1669-2721;;25;49;REVISTA ENFOQUES;23;2;;;DIRECCIÓN EDITORIAL UAP, UNIVERSIDAD ADVENTISTA DEL PLATA;NO INDEXADO
370492;486;0354-9836;;1229;1241;THERMAL SCIENCE;24;2B;;10.2298/TSCI180901310B;VINCA INST NUCLEAR SCI;Q3
370890;1;1666-2954;;13;24;ANALECTA VETERINARIA (CD ROM);40;;;;FACULTAD DE CIENCIAS VETERINARIAS, UNIVERSIDAD NACIONAL DE LA PLATA;NO INDEXADO
371161;82;0022-0957;;5157;5171;JOURNAL OF EXPERIMENTAL BOTANY;70;;;10.1093/jxb/erz251;OXFORD UNIV PRESS;Q1
371396;7;1405-9436;;;;LA VENTANA;;51;;;UNIVERSIDAD DE GUADALAJARA;NO INDEXADO
371614;21;1046-1310;;1072;1085;CURRENT PSYCHOLOGY;39;;;10.1007/s12144-018-9828-4;SPRINGER US;Q2
371690;1;1515-9485;;99;115;ESPACIOS EN BLANCO. SERIE INDAGACIONES;1;30;;;NÚCLEO DE ESTUDIOS EDUCACIONALES Y SOCIALES, FACULTAD DE CIENCIAS HUMANAS, UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;NO INDEXADO
372121;3;0001-3765;;;;ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS.;92;sup1;;10.1590/0001-3765202020181163;ACAD BRASILEIRA DE CIENCIAS;Q1
372632;3;2236-7527;;537;559;SOCIOLOGIA & ANTROPOLOGIA;10;2;;10.1590/2238-38752020v1029;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO (UFRJ);NO INDEXADO
372669;7;0186-7210;;663;694;ESTUDIOS DEMOGRÃ¡FICOS Y URBANOS;33;3;;;EL COLEGIO DE MÉXICO;Q3
373227;31;0169-4286;;61;80;NEW FORESTS;51;;;10.1007/s11056-019-09719-8;SPRINGER;Q1
373258;45;;;1;15;FRONTIERS IN ENVIRONMENTAL SCIENCE;7;May;;10.3389/fenvs.2019.00069;FRONTIERS MEDIA S.A.;NO INDEXADO
373714;1;1853-6530;;182;191;VIRTUALIDAD, EDUCACIÓN Y CIENCIA;11;20;;;MAESTRÍA EN PROCESOS EDUCATIVOS MEDIADOS POR TECNOLOGÍAS - CENTRO DE ESTUDIOS AVANZADOS.FACULTAD DE CIENCIAS SOCIALES - UNIVERSIDAD NACIONAL DE CÓRDOBA. ARGENTINA. ;NO INDEXADO
374046;1;;;1;18;GEOSIG;I;17;;;INSTITUTO DE INVESTIGACIONES GEOGRÁFICAS (INIGEO), UNIVERSIDAD NACIONAL DE LUJÁN (UNLU);NO INDEXADO
374059;3;0103-9016;;;;SCIENTIA AGRICOLA;77;2;;10.1590/1678-992X-2018-0038;UNIV SAO PAOLO;Q2
374082;7;0185-0172;;;;HISTORIA MEXICANA;;;;10.24201/hm.v71i1.3899;EL COLEGIO DE MÉXICO.;Q1
374627;39;0166-218X;;42;60;DISCRETE APPLIED MATHEMATICS;281;;;10.1016/j.dam.2019.05.019;ELSEVIER SCIENCE BV;Q2
374784;35;0210-5462;;337;360;CUADERNOS GEOGRÁFICOS;59;;;10.30827/cuadgeo.v59i1.8703;UNIVERSIDAD DE GRANADA;NO INDEXADO
374896;16;;;129;135;PASTOS Y FORRAJES;43;2;;;ESTACIÓN EXPERIMENTAL DE PASTOS Y FORRAJES INDIO HATUEY;NO INDEXADO
375202;3;0103-9059;;38;46;MATEMÃ¡TICA CONTEMPORÃ¢NEA;46;;;;SOCIEDAD BRASILERA DE MATEMÁTICA;NO INDEXADO
375203;39;0166-218X;;2;5;DISCRETE APPLIED MATHEMATICS;281;;;10.1016/j.dam.2019.06.025;ELSEVIER SCIENCE BV;Q2
375397;21;1381-1118;;251;263;ARCHIVES OF SUICIDE RESEARCH;24;sup2;;10.1080/13811118.2019.1592040;ROUTLEDGE;Q2
375546;1;2451-6910;;;;REVISTA IDEAS;;;;;RAGIF EDICIONES;NO INDEXADO
375714;82;0001-7272;;353;365;ACTA ZOOLOGICA;101;;;10.1111/azo.12300;WILEY-BLACKWELL PUBLISHING, INC;Q2
375867;4;0121-4772;;731;763;CUADERNOS DE ECONOMÍA;39;81;;10.15446/cuad.econ.v39n81.76672;FACULTAD DE CIENCIAS ECONÓMICAS DE LA UNIVERSIDAD NACIONAL DE COLOMBIA;Q3
375877;1;0041-6932;;87;101;REVISTA DE LA UNIÃ³N MATEMÃ¡TICA ARGENTINA;61;1;;;UNION MATEMATICA ARGENTINA;Q3
375910;31;0176-4268;;58;65;JOURNAL OF CLASSIFICATION;37;1;;10.1007/s00357-018-9295-5;SPRINGER;Q1
376170;3;0001-3765;;1;7;ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS.;92;;;10.1590/0001-3765202020181149;ACAD BRASILEIRA DE CIENCIAS;Q1
376299;11;2610-8119;;;;ENSAYO Y ERROR. REVISTA DE EDUCACIÓN Y CIENCIAS SOCIALES;28;56;;;UNIVERSIDAD NACIONAL EXPERIMENTAL SIMÓN RODRÍGUEZ;NO INDEXADO
376525;1;0325-8718;;339;346;RIA;46;3;;;INTA;Q4
376755;1;1668-7027;;;;INTERDISCIPLINARIA;37;1;;10.16888/interd.2020.37.1.3;CENTRO INTERAMERICANO DE INVESTIGACIONES PSICOLÓGICAS Y CIENCIAS AFINES;Q3
376783;3;0001-3765;;1;20;ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS.;92;1;;10.1590/0001-3765202020181381;ACAD BRASILEIRA DE CIENCIAS;Q1
377352;45;1120-6330;;81;101;RENDICONTI LINCEI-MATEMATICA E APPLICAZIONI;31;1;;10.4171/RLM/880;EUROPEAN MATHEMATICAL SOC;Q1
377475;31;0925-9899;;103;153;JOURNAL OF ALGEBRAIC COMBINATORICS;51;1;;10.1007/s10801-018-0869-4;SPRINGER;Q1
377618;21;0025-326X;;1;11;MARINE POLLUTION BULLETIN;156;;;10.1016/j.marpolbul.2020.111189;PERGAMON-ELSEVIER SCIENCE LTD;Q1
378248;3;0001-3765;;;;ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS.;;;;;ACAD BRASILEIRA DE CIENCIAS;Q1
378349;1;1853-7138;;47;61;REVISTA DE LA ASOCIACIÓN GEOLÓGICA ARGENTINA;77;1;;10.1016/J.JSAMES.2019.102441;ASOCIACIÓN GEOLÓGICA ARGENTINA;NO INDEXADO
378558;21;1933-7191;;503;512;REPRODUCTIVE SCIENCES;27;2;;10.1007/s43032-019-00043-2;SAGE PUBLICATIONS INC;Q2
378771;35;2079-312X;;71;87;LINGÜÍSTICA;36;2;;10.5935/2079-312X.20200015;ASOCIACIÓN DE LINGÜÍSTICA Y FILOLOGÍA DE LA AMÉRICA LATINA (ALFAL);Q4
378928;16;1729-8091;;115;131;EDUSOL;20;70;;;UNIVERSIDAD DE GUANTÁNAMO;NO INDEXADO
379120;5;0718-7092;;77;109;ANDEAN GEOLOGY;47;1;;10.5027/andgeoV47n1-3138;SERVICIO NACIONAL GEOLOGIA MINERVA;Q1
379181;3;0001-3765;;1;29;ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS.;92;;;10.1590/0001- 3765202020181364;ACAD BRASILEIRA DE CIENCIAS;Q1
379542;1;1668-4834;;125;130;REVISTA VETERINARIA;30;2;;;FACULTAD DE CIENCIAS VETERINARIAS DE LA UNNE;Q4
379556;35;1886-4945;;405;423;CAURIENSIA;XV;;;10.17398/2340-4256.15.405;FACULTAD DE TEOLOGÍA DE LA UNIVERSIDAD PONTIFICIA DE SALAMANCA;Q1
379622;1;0041-6932;;209;227;REVISTA DE LA UNIÃ³N MATEMÃ¡TICA ARGENTINA;61;2;;;UNION MATEMATICA ARGENTINA;Q3
379648;43;2182-1054;;162;174;INTERNATIONAL JOURNAL OF FOOD STUDIES;9;;;10.7455/ijfs/9.SI.2020.a5; ISEKI_FOOD ASSOCIATION;Q3
379840;39;1090-0233;;;;THE VETERINARY JOURNAL;256;;;10.1016/j.tvjl.2020.105426;ELSEVIER SCI LTD;Q1
