producto_id;pais_edicion_id;issn;eissn;pagina_inicial;pagina_final;revista;volumen;numero;tomo;doi;editorial;revista_sjr
6699;82;0950-091X;;142;159;BASIN RESEARCH;30;;;10.1111/bre.12212;WILEY-BLACKWELL PUBLISHING, INC;Q1
6810;35;0034-8341;;819;843;REVISTA DE INDIAS;78;274;;10.3989/revindias.2018.i274	;CSIC CENTRO DE CIENCIAS HUMANAS Y SOCIALES INSTITUTO DE HISTORIA;Q4
7072;31;1867-1616;;1159;1167;MARINE BIODIVERSITY;48;;;10.1007/s12526-016-0561-7;SPRINGER;Q2
7243;31;1012-2443;;43;68;ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE;82;1-3;;10.1007/s10472-016-9519-5;SPRINGER;Q3
7409;3;1982-6745;;;;REVISTA REDES (UNISC);2;14;;10.17058/redes.v23i2.11471;UNISC ;NO INDEXADO
7435;31;1436-6207;;569;583;EUROPEAN JOURNAL OF NUTRITION;57;2;;10.1007/s00394-016-1343-5;DR DIETRICH STEINKOPFF VERLAG;Q1
7686;1;0078 5245;;265;286;OPERA LILLOANA;52;9;;;FUNDACIÓN MIGUEL LILLO;NO INDEXADO
7687;1;0078 5245;;131;162;OPERA LILLOANA;52;3;;;FUNDACIÓN MIGUEL LILLO;NO INDEXADO
7813;21;1574-8936;;64;72;CURRENT BIOINFORMATICS;13;1;;10.2174/1574893611666161123123204;BENTHAM SCIENCE PUBL LTD;Q3
8138;21;0272-8397;;1331;1338;POLYMER COMPOSITES;39;4;;10.1002/pc.24073;JOHN WILEY & SONS INC;Q2
8139;3;1517-7076;;;;REVISTA MATÃ©RIA;23;;;;UNIV FED RIO DE JANEIRO;Q3
8331;39;1387-1811;;269;276;MICROPOROUS AND MESOPOROUS MATERIALS;258;;;10.1016/j.micromeso.2016.06.039;ELSEVIER SCIENCE BV;Q1
8341;31;0167-4366;;623;635;AGROFORESTRY SYSTEMS;92;3;;10.1007/s10457-016-9999-7;SPRINGER;Q1
8365;39;0026-265X;;113;120;MICROCHEMICAL JOURNAL;136;;;10.1016/j.microc.2016.11.007 0026-265X/;ELSEVIER SCIENCE BV;Q2
8417;21;1477-1535;;191;204;LIGHTING RESEARCH & TECHNOLOGY;50;2;;10.1177/1477153516656225;SAGE PUBLICATIONS LTD;Q1
8441;39;0034-6667;;1;10;REVIEW OF PALAEOBOTANY AND PALYNOLOGY;;0;;;ELSEVIER SCIENCE BV;Q1
8952;21;0076-3519;;74;83;MAMMALIAN SPECIES;50;963;;10.1093/mspecies/sey010;OXFORD UNIVERSITY PRESS;NO INDEXADO
9087;37;0994-4524;;146;161;ACTUEL MARX;;64;;;PRESSES UNIVERSITAIRES DE FRANCE;Q2
9427;31;0026-4598;;;;MINERALIUM DEPOSITA;;;;;SPRINGER;Q1
9714;1;0300-9033;;201;204;ACTA GASTROENTEROLOGICA LATINOAMERICANA.;46;3;;;SOCIEDAD ARGENTINA DE GASTROENTEROLOGÍA;Q4
9794;3;2177-2851;;22;48;ESTUDOS POLÍTICOS;8;1;;;LABORATÓRIO DE ESTUDOS HUM(E)ANOS DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA POLÍTICA DA UNIVERSIDADE FEDERAL FLUMINENSE.;NO INDEXADO
9917;35;0213-2230;;195;220;REVISTA MATEMATICA IBEROAMERICANA;34;1;;10.4171/rmi/983;UNIV AUTONOMA MADRID;Q1
10010;82;0308-2105;;1;18;PROCEEDINGS OF THE ROYAL SOCIETY OF EDINBURGH SECTION A-MATHEMATICS;;;;10.1017/S0308210517000361;ROYAL SOC EDINBURGH;Q1
10109;1;0327-1471;;17;38;CUADERNOS FHYCS-UNJU;;52;;;"UNIVERSIDAD NACIONAL DE JUJUY; FHYCS-UNJU";NO INDEXADO
10164;82;;;77;108;CAPITAL & CLASS;42;1;;10.1177/0309816817692125;SAGE;NO INDEXADO
10172;82;;;330;343;JOURNAL OF ARCHAEOLOGICAL SCIENCE: REPORTS;22;2018;;10.1016/j.jasrep.2016.06.023;ELSEVIER;NO INDEXADO
10203;1;0325-7541;;126;130;REVISTA ARGENTINA DE MICROBIOLOGÃ­A;50;2;;10.1016/j.ram.2016.11.008;ASOCIACION ARGENTINA MICROBIOLOGIA;Q3
10298;1;1851-3190;;116;140;REVISTA DE ARQUEOLOGÍA HISTÓRICA ARGENTINA Y LATINOAMERICANA;;12;;;COMITÉ EDITOR;NO INDEXADO
10438;82;0706-0661;;423;433;CANADIAN JOURNAL OF PLANT PATHOLOGY-REVUE CANADIENNE DE PHYTOPATHOLOGIE;40;3;;10.1080/07060661.2018.1484390;CANADIAN PHYTOPATHOLOGICAL SOC;Q2
10449;1;0325-7541;;70;74;REVISTA ARGENTINA DE MICROBIOLOGÃ­A;49;1;;;ASOCIACION ARGENTINA MICROBIOLOGIA;Q3
10621;3;0103-2070;;217;247;TEMPO SOCIAL;30;3;;;UNIVERSIDADE DE SAO PAULO;Q3
10820;61;0125-2526;;308;317;CHIANG MAI JOURNAL OF SCIENCE;45;1;;;CHIANG MAI UNIV;Q4
10856;3;1981-1268;;56;80;GAIA SCIENTIA;12;1;;10.21707/gs.v11.n04a09;UNIVERSIDADE FEDERAL DA PARAÍBA, PROGRAMA DE PÓS GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE;NO INDEXADO
10920;1;;;379;403;REVISTA DE ARQUEOLOGÍA HISTÓRICA ARGENTINA Y LATINOAMERICANA;12;3;;;ASOCIACIÓN ARGENTINA DE ANTROPOLOGÍA­UB;NO INDEXADO
11226;21;1040-6182;;157;164;QUATERNARY INTERNATIONAL;466;;;10.1016/j.quaint.2016.04.011;PERGAMON-ELSEVIER SCIENCE LTD;Q1
11442;1;0070-1769;;;;CUADERNOS DEL SUR;;;;;INSTITUTO DE HUMANIDADES, UNIVERSIDAD NACIONAL DEL SUR;NO INDEXADO
11470;82;0886-5655;;157;177;JOURNAL OF BORDERLANDS STUDIES;33;1;;10.1080/08865655.2016.1257363;TAYLOR & FRANCIS - ASSOCIATION FOR BORDERLANDS STUDIES;Q2
11761;1;1851-3190;;174;200;REVISTA DE ARQUEOLOGÍA HISTÓRICA ARGENTINA Y LATINOAMERICANA;;12;;;UNIVERSIDAD NACIONAL DE CUYO;NO INDEXADO
11851;21;0300-9009;;627;628;ACTA NEUROLOGICA BELGICA;116;4;;10.1007/s13760-016-0615-4;ACTA MEDICA BELGICA;Q3
11855;21;0018-9286;;2994;3001;IEEE TRANSACTIONS ON AUTOMATIC CONTROL;63;9;;10.1109/TAC.2017.2776598;IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC;Q1
12004;1;1851-3190;;213;234;REVISTA DE ARQUEOLOGÍA HISTÓRICA ARGENTINA Y LATINOAMERICANA;;12;;;UNIVERSIDAD NACIONAL DE CUYO;NO INDEXADO
12060;1;0325-7541;;165;172;REVISTA ARGENTINA DE MICROBIOLOGÃ­A;50;II;;;ASOCIACION ARGENTINA MICROBIOLOGIA;Q3
12350;82;0025-3154;;485;494;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;98;3;;10.1017/S0025315416001715;CAMBRIDGE UNIV PRESS;Q2
12558;35;;;283;299;ANALES DE LA LITERATURA HISPANOAMERICANA;47;;;;UNIVERSIDAD COMPLUTENSE DE MADRID;NO INDEXADO
12619;1;2362-3349;;167;184;REVISTA DE LA ESCUELA DE CIENCIAS DE LA EDUCACIÓN;2;12;;;FACULTAD DE HUMANIDADES Y ARTES (UNR);NO INDEXADO
12683;37;1295-926X;;89;111;GEOGRAPHIE, ECONOMIE, SOCIETE;20;;;10.3166/ges.20.2017.0030;LAVOISIER;Q3
12870;1;2591-5088;;111;118;PARA MEJORAR LA PRODUCCIÓN;;57;;;INTA;NO INDEXADO
12933;3;;;1047;1065;COMPUTATIONAL AND APPLIED MATHEMATICS;37;;;10.1007/s40314-016-0384-y;SPRINGER;NO INDEXADO
12992;21;0730-6679;;1570;1580;ADVANCES IN POLYMER TECHNOLOGY;37;;;10.1002/adv.21814;JOHN WILEY & SONS INC;Q2
13145;1;0328-9230;;15;20;TEATRO XXI. REVISTA DEL GETEA;;34;;;GALERNA;NO INDEXADO
13181;54;1643-4439;;93;104;JOURNAL OF APICULTURAL SCIENCE;61;1;;;RESEARCH INST POMOLOGY FLORICULTURE;Q3
13264;21;1087-1845;;31;39;FUNGAL GENETICS AND BIOLOGY;112;;;10.1016/j.fgb.2016.10.001;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
13271;31;1064-7554;;37;70;JOURNAL OF MAMMALIAN EVOLUTION; 25;;;10.1007/s10914-016-9363-8;SPRINGER;Q2
13334;1;;;;;PROGRAMA INTERUNIVERSITARIO DE HISTORIA POLÍTICA;;6;;;UNMDP;NO INDEXADO
13466;5;0718-1043;;7;24;ESTUDIOS ATACAMEÑOS;57;;;10.4067/S0718-10432018005000502;INSTITUTO DE ARQUEOLOGIA Y ANTROPOLOGIA- UNIVERSIDAD CATOLICA DEL NORTE;Q1
13639;1;;;94;113;REVISTA CIENTÍFICA VISION DE FUTURO;22;15;;;UNIVERSITARIA DE LA UNAM ;NO INDEXADO
13644;1;;;71;93;REVISTA CIENTÍFICA VISION DE FUTURO;22;15;;;UNIVERSITARIA DE LA UNAM ;NO INDEXADO
13742;1;1668-1673;;231;240;REFLEXIÓN ACADÉMICA EN DISEÑO Y COMUNICACIÓN;33;;;;UNIVERSIDAD DE PALERMO;NO INDEXADO
13755;39;0026-265X;;185;192;MICROCHEMICAL JOURNAL;136;;;10.1016/j.microc.2016.11.019;ELSEVIER SCIENCE BV;Q2
13815;21;0002-9637;;1456;1459;AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE;96;6;;10.4269/ajtmh.16-0823;AMER SOC TROP MED & HYGIENE;Q1
13901;12;0257-1439;;163;186;REVISTA COSTARRICENSE DE PSICOLOGÍA;37;2;;10.22544/rcps.v37i02.05;COLEGIO DE PROFESIONALES EN PSICOLOGÍA DE COSTA RICA;NO INDEXADO
13918;32;;;1;15;EMPIRICA;45;1;;10.1007/s10663-016-9340-8;SPRINGER;NO INDEXADO
14016;1;1514-044X;;61;75;PENSAMIENTO DE LOS CONFINES;;31;;;GUADALQUIVIR;NO INDEXADO
14197;1;0328?2058;;;;REVISTA ARGENTINA DE ECONOMÍA Y CIENCIAS SOCIALES;;;;;EDICIONES DE LA UNIVERSIDAD-UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
14503;35;1579-1513;;564;580;REVISTA ELECTRÓNICA DE ENSEÑANZA DE LAS CIENCIAS;17;3;;;UNIVERSIDAD DE VIGO;NO INDEXADO
14555;21;0025-1909;;;;MANAGEMENT SCIENCE;;;;;INFORMS;Q1
14737;7;2007-2872;;138;151;REVISTA IBEROAMERICANA DE EDUCACIÓN SUPERIOR;9;24;;10.22201/iisue.20072872e.2018.24.266;INSTITUTO DE INVESTIGACIONES SOBRE LA UNIVERSIDAD Y LA EDUCACIÓN (IISUE) DE LA UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM) Y UNIVERSIA.;Q4
14741;31;1433-2779;;665;688;INTERNATIONAL JOURNAL ON SOFTWARE TOOLS FOR TECHNOLOGY TRANSFER;20;6;;10.1007/978-3-662-54494-5_20;SPRINGER VERLAG;Q2
14761;82;1477-0385;;464;484;WAR IN HISTORY;25;4;;10.1177/0968344516682043;SAGE PUBLICATIONS;Q3
14786;21;;;167;180;REVISTA IBEROAMERICANA;84;262;;;UNIVERSITY OF PITTSBURGH PRESS;NO INDEXADO
14921;1;;;335;341;REVISTA DE LA FACULTAD DE DERECHO DE LA UNR;;22;;;RUBINZAL CULZONI;NO INDEXADO
15012;31;1387-3326;;1319;1344;INFORMATION SYSTEMS FRONTIERS;20;6;;10.1007/s10796-016-9731-1;SPRINGER;Q1
15062;521;;;1084;1096;ARABIAN JOURNAL OF CHEMISTRY;11;7;;10.1016/j.arabjc.2016.12.019;ELSEVIER B.V. ON BEHALF OF KING SAUD UNIVERSITY;NO INDEXADO
15288;1;;;;;PRAXIS EDUCATIVA;22;1;;;UNLPAM;NO INDEXADO
15674;41;2421-4124;;2;18;MONTESQUIEU.IT;10;;;10.5209//rev_INGE.2016.v10.54735;DIPARTIMENTO DI FILOSOFIA E COMUNICAZIONE, UNIVERSITÀ DI BOLOGNA;NO INDEXADO
15733;3;2236-9996;;;;CADERNOS METRÓPOLE;20;42;;10.1590/cm.v20i42.30889;EDITORA DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAUL;NO INDEXADO
15758;7;0188-7653;;1;19;PERFILES LATINOAMERICANOS;26;52;;;FLACSO;Q3
15809;35;;;67;77;DAIMON. REVISTA INTERNACIONAL DE FILOSOFIA;;73;;10.6018/daimon/244851;UNIVERSIDAD DE MURCIA;NO INDEXADO
15957;31;0018-8158;;39;48;HYDROBIOLOGIA;816;1;;10.1007/s10750-016-3080-4;SPRINGER;Q1
16112;3;1517-7076;;;;REVISTA MATÃ©RIA;23;02;;;UNIV FED RIO DE JANEIRO;Q3
16134;4;0121-5167;;13;35;ESTUDIOS POLÍTICOS;;51;;10.17533/udea.espo.n51a02;UNIVERSIDAD DE ANTIOQUIA;NO INDEXADO
16141;4;0120-0062;;267;287;IDEAS Y VALORES;67;168;;10.15446/ideasyvalores.v67n168.60289;UNIVERSIDAD NACIONAL DE COLOMBIA;Q2
16468;31;1866-3370;;253;273;CURRENT TOPICS IN BEHAVIORAL NEUROSCIENCES;37;;;10.1007/7854_2016_467;SPRINGER-VERLAG BERLIN HEIDELBERG;Q1
16486;82;1126-3504;;166;174;PLANT BIOSYSTEMS;152;;;10.1080/11263504.2016.1265611;TAYLOR & FRANCIS LTD;Q2
16594;39;0308-8146;;42;50;FOOD CHEMISTRY;;238;;10.1016/j.foodchem.2016.12.074;ELSEVIER SCI LTD;Q1
16613;1;1514-6871;;285;306;TRABAJO Y SOCIEDAD;;30;;;INSTITUTO DE ESTUDIOS PARA EL DESARROLLO SOCIAL, UNIVERSIDAD NACIONAL DE SANTIAGO DEL ESTERO;NO INDEXADO
16677;31;0167-8094;;23;45;ORDER-A JOURNAL ON THE THEORY OF ORDERED SETS AND ITS APPLICATIONS;35;1;;10.1007/s11083-016-9416-x;SPRINGER;Q3
16715;31;0209-9683;;779;801;COMBINATORICA;38;;;10.1007/s00493-017-3553-8;SPRINGER;Q1
16733;1;1853-3523;;143;155;CUADERNOS DE DISEÑO Y COMUNICACIÓN;;66;;;UNIVERSIDAD DE PALERMO;NO INDEXADO
17006;21;0895-9811;;292;310;JOURNAL OF SOUTH AMERICAN EARTH SCIENCES;82;;;10.1016/j.jsames.2017.09.028;PERGAMON-ELSEVIER SCIENCE LTD;Q1
17264;31;0075-4102;;265;292;JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK;734;;;10.1515/crelle-2014-0154;WALTER DE GRUYTER & CO;Q1
19401;61;1976-1902;;794;797;ASIAN SPINE JOURNAL;9;5;;10.4184/asj.2015.9.5.794;SCHOLARONE;Q2
21229;82;0035-8711;;4052;4067;MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY;478;3;;10.1093/mnras/sty1297;WILEY-BLACKWELL PUBLISHING, INC;Q1
21981;1;1666 6917;;;;REVISTA TECNOLOGÍA Y CIENCIA;;31;;;SECRETARÍA DE CIENCIA Y TECNOLOGÍA, UTN;NO INDEXADO
22220;3;1981-1268;;90;108;GAIA-SCIENTIA;12;1;;10.22478/ufpb.1981-1268.2018v12n1.32838;UNIVERSIDADE FEDERAL DA PARAIBA, PÓS GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE ;NO INDEXADO
22413;21;1550-7998;;1;14;PHYSICAL REVIEW D;97;2;;10.1103/PhysRevD.92.083516;AMER PHYSICAL SOC;NO INDEXADO
22482;64;2187-0764;;61;67;THE CERAMIC SOCIETY OF JAPAN AND THE KOREAN CERAMIC SOCIETY;4;1;;10.1016/j.jascer.2015.11.003;THE CERAMIC SOCIETY OF JAPAN AND THE KOREAN CERAMIC SOCIETY. PRODUCTION AND HOSTING BY ELSEVIER B.V.;Q2
23009;3;1981-1268;;128;145;GAIA SCIENTIA;12;;;;PROGRAMA DE PÓS GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE ? PRODEMA CCEN - UNIVERSIDADE FEDERAL DA PARAÍBA;NO INDEXADO
24290;31;0021-7670;;83;101;JOURNAL D4ANALYSE MATHEMATIQUE;136;1;;10.1007/s11854-018-0056-5;SPRINGER;Q1
24857;3;1518-0689;;47;67;CRONOS;18;1;;;REVISTA CRONOS, V. 18, N. 1, P. 47-67, 9 ABR. 2018.;NO INDEXADO
26160;82;0899-8418;;;;INTERNATIONAL JOURNAL OF CLIMATOLOGY;;;;;JOHN WILEY & SONS LTD;Q1
26548;82;1475-4991;;52;82;REVIEW OF INCOME AND WEALTH;64;1;;10.1111/roiw.12275;WILEY;Q1
28229;31;0021-7670;;643;669;JOURNAL D4ANALYSE MATHEMATIQUE;134;2;;;SPRINGER;Q1
29125;31;0075-4102;;33;48;JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK;737;;;10.1515/ crelle-2015-0060;WALTER DE GRUYTER & CO;Q1
29738;1;1852-6217;;20;45;REVISTA GEOLOGICA LILLOANA;1;;;;FUNDACION MIGUEL LILLO;NO INDEXADO
30307;39;0166-218X;;4;15;DISCRETE APPLIED MATHEMATICS;245;;;10.1016/j.dam.2017.03.018;ELSEVIER SCIENCE BV;Q2
30648;1;1666-6933;;30;37;REVISTA TECNOLOGÍA Y CIENCIA;;31;;;SECRETARÍA DE CIENCIA, TECNOLOGÍA Y POSGRADO DEL RECTORADO DE LA UTN;NO INDEXADO
31027;7;0186-0348;;6;40;SECUENCIA. REVISTA DE HISTORIA Y CIENCIAS SOCIALES;;101;;;INSTITUTO DE INVESTIGACIONES DR. JOSÉ M. LUIS MORA;Q4
31333;1;;;333;352;REVISTA DE ARQUEOLOGÍA HISTÓRICA ARGENTINA Y LATINOAMERICANA;;12;;;SOCIEDAD ARGENTINA DE ANTROPOLOGIA;NO INDEXADO
34390;31;;;3;21;MITTEILUNGEN UND FORSCHUNG DER CUSANUS-GESELLSCHAFT;35;;;;PAULINUS;NO INDEXADO
35043;35;0034-8341;;593;629;REVISTA DE INDIAS;78;273;;;CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS;Q4
35052;1;;;103;116;CUADERNOS DE ALFAL;10;;;;ASOCIACIÓN DE LINGÜÍSTICA Y FILOLOGÍA DE AMÉRICA LATINA;NO INDEXADO
35608;21;2474-7688;;1;7;PSYCHOLOGY AND BEHAVIORAL SCIENCE INTERNATIONAL JOURNAL;8;5;;10.19080/PBSIJ.2018.08.555747;JUNIPER PUBLISHERS INC.;NO INDEXADO
35883;3;1981-1268;;128;145;GAIA SCIENTIA;12;1;;10.22478/ufpb.1981-1268.2018v12n1.32837;UNIVERSIDADE FEDERAL DA PARAIBA, PÓS GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE ;NO INDEXADO
36222;31;0021-7670;;225;247;JOURNAL D4ANALYSE MATHEMATIQUE;135;1;;10.1007/s11854-018-0034-y;SPRINGER;Q1
37513;31;1432-8488;;1029;1036;JOURNAL OF SOLID STATE ELECTROCHEMISTRY (PRINT);20;;;10.1007/s10008-015-3023-4;SPRINGER;Q2
37924;1;1852-060X;;153;170;REVISTA DEL MUSEO DE ANTROPOLOGÍA;1;11;;10.31048/1852.4826.v11.n1	;MUSEO DE ANTROPOLOGÍA DE LA FACULTAD DE FILOSOFÍA Y HUMANIDADES (UNIVERSIDAD NACIONAL DE CÓRDOBA);NO INDEXADO
40438;21;0724-8741;;2889;2900;PHARMACEUTICAL RESEARCH;32;9;;;SPRINGER/PLENUM PUBLISHERS;Q1
41438;21;1996-0808;;43;53;AFRICAN JOURNAL OF MICROBIOLOGY RESEARCH;2;;;;ACADEMIC JOURNALS;NO INDEXADO
44156;22;0381-7032;;317;333;ARS COMBINATORIA;137;;;10.1016/j.dam.2017.02.003;CHARLES BABBAGE RES CTR;Q3
48157;504;1314?4057;;73;88;MYCOKEYS;42;;;10.3897/mycokeys.42.26118;PENSOFT;NO INDEXADO
48981;3;1981-061X;;;;VERINOTIO REVISTA DE FILOSOFIA E CIENCIAS HUMANAS;24;2;;;UNIVERSIDADE FEDERAL FLUMINENSE / UNIVERSIDADE FEDERAL DE MINAS GERAIS;NO INDEXADO
49212;21;2469-9985;;;;PHYSICAL REVIEW C;97;2;;10.1103/PhysRevC.97.024307;AMERICAN PHYSICAL SOCIETY;Q1
50529;35;0213-8409;;283;296;LIMNETICA; 37;2;;;ASOC ESPAN LIMNOL-MISLATA;Q3
54047;1;2591-653X;;107;123;REVISTA CONVERGENCIAS;1;1;;;EDITORIAL DE LA FACULTAD DE EDUCACIÓN - UNIVERSIDAD NACIONAL DE CUYO;NO INDEXADO
54449;37;2705-6937;;;;CAHIERS CRITIQUES DE LA PHILOSOPHIE;;20;;;L'HARMATAN;NO INDEXADO
55036;1;1851-8249;;38;56;REVISTA ASOCIACION ARGENTINA GEOLOGOS ECONOMISTAS;;14;;;ASOCIACION ARGENTINA DE GEOLOGOS ECONOMISTAS;NO INDEXADO
55265;1;0024-1636;;;;DIARIO LA LEY - SUPLEMENTO DERECHO ADMINISTRATIVO;2018;;;;LA LEY - THOMSON REUTERS;NO INDEXADO
55893;1;;;;;INVESTIGACIÓN, CIENCIA Y UNIVERSIDAD;2;2;;;UMAZA;NO INDEXADO
59096;4;0124-7913;;47;54;BITÃ¡CORA URBANO-TERRITORIAL;27;1;;;UNIV. NAC. COLOMBIA - FACULTAD DE ARTES;Q3
61188;1;0210-5187;;63;67;MEDICINA CUTANEA IBERO-LATINO-AMERICANA.;46;1;;;COLEGIO IBERO LATINO AMERICANO DE DERMATOLOGÍA (CILAD);Q4
62890;39;0166-218X;;16;27;DISCRETE APPLIED MATHEMATICS;245;;;10.1016/j.endm.2013.10.027;ELSEVIER SCIENCE BV;Q2
66122;61;2153-117X;;191;197;MATERIALS SCIENCES AND APPLICATIONS;04;03;;10.4236/msa.2013.43023;SCIENTIFIC RESEARCH PUBLISHING;NO INDEXADO
66606;1;0372-4565;;25;25;REVISTA DEL MUSEO DE LA PLATA;3;;;;FACULTAD DE CIENCIAS NATURALES Y MUSEO, UNIVERSIDAD NACIONAL DE LA PLATA;NO INDEXADO
66608;4;0124-7913;;61;74;BITÃ¡CORA URBANO-TERRITORIAL;;22;;;UNIV. NAC. COLOMBIA - FACULTAD DE ARTES;Q3
81316;1;0327-9545;;1;185;BIOCELL;42;1;;;INST HISTOL EMBRIOL-CONICET;Q4
84916;1;0328-5413;;117;151;PSICOPEDAGÓGICA;10;13;;;CENTRO DE INVESTIGACIONES CUYO;NO INDEXADO
85289;21;1537-744X;;1;11;SCIENTIFIC WORLD JOURNAL, THE;2013;;;10.1155/2013/678156;THESCIENTIFICWORLD LTD;Q2
103862;1;1515-0453;;38;47;CIZAS;19;2;;;CIENTIFICA UNIVERSITARIA;NO INDEXADO
111089;1;;;96;103;EDUCACIÓN Y VÍNCULOS. REVISTA DE ESTUDIOS INTERDISCIPLINARIOS EN EDUCACIÓN;1;2;;;UNIVERSIDAD NACIONAL DE ENTRE RÍOS;NO INDEXADO
111359;1;2618-1827;;28;33;SOBERANÍA SANITARIA;2;4;;;ATE SANTA FE;NO INDEXADO
112078;3;1517-7076;;1;11;REVISTA MATÃ©RIA;23;02;;10.1590/S1517-707620180002.0366;UNIV FED RIO DE JANEIRO;Q3
135973;82;1353-8322;;55;65;QUALITY IN HIGHER EDUCATION;24;1;;10.1080/13538322.2018.1426382;ROUTLEDGE;Q1
136170;3;1517-7076;;;;REVISTA MATÃ©RIA;23;2;;10.1590/s1517-707620180002.0353;UNIV FED RIO DE JANEIRO;Q3
136294;1;;;1208;1234;REVISTA DE ARQUEOLOGÍA HISTÓRICA ARGENTINA Y LATINOAMERICANA;;12;;;ASOCIACIÓN ARGENTINA DE ANTROPOLOGÍA;NO INDEXADO
137025;1;0328-2937;;63;66;REVISTA INGENIERÍA AMBIENTAL Y SANITARIA;131;;;;AIDIS ARGENTINA;NO INDEXADO
137744;21;0926-9630;;417;421;STUDIES IN HEALTH TECHNOLOGY AND INFORMATICS;192;1-2;;10.3233/978-1-61499-289-9-417;IOS PRESS;Q3
138192;4;2011-6438;;;;DERECHO Y SOCIEDAD;;;;;UNIDAD EDITORIAL;NO INDEXADO
238081;21;1554-351X;;1234;1247;BEHAVIOR RESEARCH METHODS;50;3;;10.3758/s13428-017-0939-x;SPRINGER NEW YORK LLC;Q1
238084;21;;;;;JOURNAL OF ENVIRONMENTAL ENGINEERING;144;;;10.1061/(ASCE)EE.1943-7870.0001313;ASCE-AMER SOC CIVIL ENGINEERS;NO INDEXADO
238091;21;0968-4328;;35;46;MICRON;105;;;;PERGAMON-ELSEVIER SCIENCE LTD;Q4
238094;1;0022-0949;;;;JOURNAL OF EXPERIMENTAL BIOLOGY;;;;;COMPANY OF BIOLOGISTS LTD;Q1
238100;21;0025-5408;;150;157;MATERIALS RESEARCH BULLETIN;97;;;10.1016/j.materresbull.2017.08.013;PERGAMON-ELSEVIER SCIENCE LTD;Q1
